Thw,Thwi,Tcw,Tcwi,mc,Tcwo
63.7,60.1,16.2,15.1,6,36.5
63.6,60.1,16.2,15.1,5.9,36.5
63.6,60.1,16.2,15.1,6,36.5
63.6,60.1,16.3,15.1,6,36.5
63.6,60.1,16.2,15.1,5.9,36.5
63.6,60.1,16.3,15.1,6,36.5
63.6,60.1,16.3,15.1,6,36.5
63.6,60.1,16.4,15.1,5.9,36.5
63.6,60.1,16.5,15.1,6,36.5
63.7,60.1,16.3,15.1,5.9,36.5
63.6,60.1,16.4,15.1,6,36.3
63.6,60.1,16.3,15.1,5.9,36.3
63.6,60.1,16.5,15.1,6,36.3
63.6,60.1,16.5,15.1,6,36.3
63.6,60.1,16.5,15.1,5.9,36.6
63.6,60.1,16.4,15.1,6.1,36.4
63.6,60.1,16.4,15.1,6,36.4
63.6,60.1,16.5,15.1,5.9,36.4
63.6,60.1,16.5,15.1,5.9,36.4
63.6,60.1,16.5,15.1,6,36.4
63.6,60.1,16.5,15.1,5.9,36.4
63.6,59.9,16.5,15.1,6,36.4
63.6,59.9,16.6,15.1,6,36.4
63.6,59.9,16.5,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.7,60.1,16.5,15.1,5.9,36.4
63.6,60.1,16.5,15.1,6,36.4
63.6,60.1,16.6,15.1,6,36.4
63.6,60.1,16.5,15.1,5.9,36.5
63.6,60.1,16.5,15.1,6,36.5
63.6,60.1,16.5,15.1,6,36.5
63.6,60.1,16.5,15.1,6,36.5
63.6,60.1,16.5,15.1,6,36.5
63.6,60.1,16.5,15.1,6,36.5
63.6,60.1,16.5,15.1,6,36.3
63.6,60.1,16.5,15.1,6,36.3
63.6,60.1,16.5,15.1,6,36.3
63.6,60.1,16.5,15.1,6,36.5
63.6,60.1,16.5,15.1,6,36.5
63.6,60.1,16.5,15.1,5.9,36.5
63.5,60.1,16.4,15.1,6,36.5
63.5,60.1,16.4,15.1,6,36.5
63.6,60.1,16.4,15.1,5.9,36.5
63.6,60.1,16.3,15.1,6.1,36.5
63.7,60.1,16.5,15.1,6,36.5
63.7,60.1,16.3,15.1,6,36.5
63.7,60.1,16.5,15.1,6,36.5
63.5,60.1,16.5,15.1,6,36.5
63.5,60.1,16.5,15.1,6,36.5
63.5,60.1,16.6,15.1,5.9,36.4
63.7,60.1,16.5,15.1,6,36.4
63.6,60.1,16.5,15.1,6,36.4
63.5,60.1,16.5,15.1,6,36.4
63.6,60.1,16.5,15.1,6,36.4
63.5,60.1,16.4,15.1,6,36.4
63.6,60.1,16.6,15.1,6,36.4
63.6,60.1,16.5,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.6,60.1,16.6,15.1,5.9,36.4
63.7,60.1,16.6,15.1,6,36.4
63.5,60.1,16.6,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.6,60.1,16.6,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.6,60.1,16.6,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.6,60.1,16.6,15.1,6,36.4
63.6,60.1,16.6,15.1,5.9,36.4
63.6,60.1,16.6,15.1,6,36.4
63.6,60.1,16.6,15.1,6,36.4
63.5,60.1,16.5,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.7,60.1,16.6,15.1,6,36.4
63.3,59.9,15.8,14.8,7,34.3
63.2,59.9,15.7,14.8,7,34.3
63.2,59.9,15.8,14.8,7,34.3
63.2,59.9,15.8,14.8,7,34.3
63.2,59.9,15.8,14.8,6.9,34.4
63.2,59.9,15.8,14.8,7.1,34.4
63.2,59.9,15.9,14.8,7.1,34.3
63.2,59.9,15.9,14.8,7,34.3
63.2,59.9,15.8,14.8,7,34.3
63.2,59.9,15.7,14.8,7,34.3
63.2,59.9,15.9,14.8,6.9,34.6
63.2,59.9,15.9,14.8,7,34.6
63.2,59.9,16,14.8,7,34.3
63.3,59.9,16,14.8,7,34.6
63.4,59.9,16,14.8,7.1,34.6
63.3,59.9,16,14.8,7.1,34.6
63.3,59.9,15.9,14.8,6.9,34.6
63.2,59.9,16,14.8,7,34.6
63.2,59.9,15.9,14.8,7.1,34.6
63.2,59.9,16,14.8,7,34.6
63.3,59.9,16,14.8,6.9,34.6
63.1,59.9,16,14.8,7,34.6
63.2,59.9,16,14.8,7,34.6
63.2,59.9,16,14.8,7,34.6
63.3,59.9,15.9,14.8,7,34.6
63.2,59.9,16.1,14.8,7,34.6
63.2,59.9,15.9,14.8,7,34.6
63.2,59.9,16,14.8,7,34.8
63.2,59.9,16,14.8,7,34.5
63.2,59.9,16.1,14.8,7,34.5
63.2,59.9,16.1,14.8,7,34.5
63.2,59.9,16.1,14.8,7,34.5
63.2,59.9,16.2,14.8,7,34.5
63.1,59.9,16.2,14.8,7,34.5
63.2,59.9,16.1,14.8,7,34.5
63.1,59.9,16.1,14.8,7.1,34.5
63.1,59.9,16.2,14.8,7,34.5
63.3,59.9,16.2,14.8,6.9,34.5
63.2,59.9,16.2,14.8,7,34.5
63.2,59.9,16.2,14.8,7,34.5
63.2,59.9,16.2,14.8,7,34.6
63.2,59.9,16.3,14.8,7,34.6
63.2,59.9,16.3,14.8,7,34.6
63.1,59.9,16.2,14.8,7,34.6
63.1,59.9,16.3,14.8,7.1,34.5
63.3,59.9,16.3,14.8,7,34.5
63.3,59.9,16.3,14.8,7,34.8
63.2,59.9,16.3,14.9,6.9,34.8
63.2,59.9,16.4,14.9,7,34.6
63.2,59.9,16.3,14.9,7,34.6
63.1,59.9,16.3,14.9,7,34.6
63.2,59.9,16.3,14.9,6.9,34.6
63.2,59.9,16.3,14.9,7,34.6
63.1,59.9,16.3,14.9,7,34.6
63.2,59.9,16.4,14.9,7,34.4
63.2,59.9,16.4,14.9,7.1,34.6
63.2,59.9,16.4,14.9,7,34.6
63.1,59.9,16.4,14.9,7,34.6
63.1,59.9,16.4,14.9,7,34.6
63.2,59.9,16.5,14.9,7,34.6
63.1,59.9,16.5,14.9,7.1,34.6
63.1,59.9,16.6,14.9,7,34.6
63.1,59.9,16.7,14.9,7.1,34.6
63.1,59.9,16.7,14.9,7,34.6
63.2,59.9,16.8,14.9,7,34.6
63.3,59.9,17.6,14.9,7.1,34.8
63.2,59.9,17.6,14.9,7,34.8
63.2,59.9,17.8,14.9,7.1,34.8
63.1,59.9,17.9,14.9,6.9,34.8
63.1,59.9,18,14.9,7,34.5
63.3,59.6,18.2,14.9,7,34.5
63.2,59.6,18.5,14.9,7.1,34.5
63.2,59.8,18.8,14.9,7,34.5
63.2,59.8,19.1,14.9,7,34.8
63.2,59.9,19.8,14.9,7.1,34.8
63.2,59.9,20,14.9,7,34.8
63.1,59.9,20.2,14.9,7,34.4
63.2,59.9,20.5,14.9,7,34.8
63.2,59.9,21.3,14.9,7,34.8
63.1,59.9,22.4,14.9,7,34.8
63.2,59.9,23.2,14.9,7,34.8
63.2,59.9,25.1,14.9,7,34.8
63.2,59.9,26.6,14.9,6.9,34.8
63.2,59.9,27.3,14.9,7,34.8
63.2,59.9,28,14.9,6.9,34.6
63.2,59.9,28.1,14.9,7,34.6
63.3,59.9,28.4,14.9,7.1,34.6
63.2,59.9,28.7,14.9,7,34.6
63.2,59.9,28.9,14.9,7,34.5
63.2,59.9,29.2,14.9,7,34.5
63.1,59.9,29.2,14.9,6.9,34.5
63.3,59.9,29.2,14.9,7,34.6
63.2,59.9,29.3,14.9,7,34.6
63.2,59.9,29.3,14.9,7,34.6
63.1,59.9,29.4,14.9,7,34.6
63.2,59.9,29.3,14.9,7,34.6
63.2,59.9,29.2,14.9,7,34.6
63.2,59.9,29.2,14.9,7,34.8
63.2,59.9,29.2,14.9,7,34.8
63.3,59.9,29.2,14.9,7.1,34.8
63.2,59.9,29.1,14.9,6.9,34.8
63.2,59.9,29.1,15.1,6.9,34.6
63.2,59.9,29,15.1,7,34.6
63.3,59.9,29.1,15.1,6.9,34.6
63.2,59.9,29,15.1,7,34.6
63.1,59.9,28.7,15.1,6.9,34.6
63.2,59.9,28.9,15.1,6.9,34.6
63.1,59.9,28.8,15.1,7,34.6
63.2,59.9,28.8,15.1,7,34.6
63.1,59.9,28.8,15.1,7,34.6
63.2,59.9,28.7,15.1,7,34.6
63.2,59.9,28.7,15.1,7,34.6
63.2,59.9,28.5,15.1,6.9,34.6
63.2,59.9,28.5,15.1,7,34.6
63.3,59.9,28.5,15.1,7,34.6
63.2,59.9,28.4,15.1,7,34.6
63.2,59.9,28.4,15.1,7,34.6
63.1,59.9,28.4,15.1,7,34.6
63.1,59.9,28.4,15.1,7,34.6
63.3,59.9,28.4,15.1,6.9,34.6
63.2,59.9,28.2,15.1,7,34.6
63.1,59.9,28.2,15.1,7,34.6
63.2,59.9,28.2,15.1,7,34.9
63.3,59.9,28.3,15.1,7,34.9
63.2,59.9,28.2,15.1,7,34.8
63.2,59.9,28.2,15.1,7,34.8
63.2,59.9,28.2,15.1,7,34.8
63.1,59.9,28.2,15.1,7,34.8
63.2,59.9,28.2,15.1,7,34.8
63.2,59.9,28.1,15.1,7,34.8
63.2,59.9,28,15.1,7,34.8
63.2,59.9,28,15.1,7.1,34.8
63.2,59.9,28,15.1,7,34.8
63.2,59.9,28,15.1,6.9,34.8
63.2,59.9,27.9,15.1,7,34.8
63.2,59.9,28,15.1,7,34.8
63.2,59.9,27.8,15.1,7,34.8
63.2,59.9,27.8,15.1,6.9,34.8
63.2,59.9,27.8,15.1,6.9,34.8
63.1,59.9,27.7,15.1,7,34.8
63.1,59.9,27.8,15.1,7,34.8
63.1,59.9,15.5,15,8,33.3
63,59.9,15.6,15,8,33.1
63,59.9,15.5,15,7.9,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.2,59.9,15.5,15,7.9,33.1
63.2,59.9,15.5,15,8,33.1
63.2,59.9,15.6,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.6,15,7.9,33.1
63.2,59.9,15.5,15,8,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.6,15,7.9,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.6,15,8.1,33.1
63,59.9,15.5,15,8,33.1
63,59.9,15.5,15,8.1,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,7.9,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.5,15,7.9,33.1
63.1,59.9,15.5,15,7.9,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.5,15,8.1,33.1
63.1,59.9,15.5,15,8.1,33.1
63,59.9,15.5,15,8.1,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.5,15,8.1,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.6,15,8.1,33.1
63,59.9,15.6,15,8.1,33.1
63,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,8,33.1
63.2,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,8.1,33.1
63.2,59.9,15.6,15,8,33.1
63.1,59.9,15.5,15,8,33.1
63,59.9,15.5,15,8,33.1
63.1,59.9,15.5,15,8.1,33.1
63.1,59.9,15.6,15,8.1,33.1
63.2,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.7,15,8,33.1
63.2,59.9,15.7,15,8.1,33.1
63.2,59.9,15.6,15,8,33.1
63.2,59.9,15.5,15,8.1,33.1
63.1,59.9,15.6,15,8.1,33.1
63.2,59.9,15.5,15,8.1,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.5,15,8.1,33.1
63.1,59.9,15.7,15,8.1,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.7,15,8,33.1
63.2,59.9,15.7,15,8.1,33.1
63.2,59.9,15.7,15,8.1,33.1
63.1,59.9,15.5,15,8.1,33.1
63.1,59.9,15.6,15,8,33.1
63.1,59.9,15.6,15,8.1,33.1
63.1,59.9,15.7,15,8,33.1
63.1,59.9,15.6,15,8.1,33.1
63.2,59.9,15.7,15,8.1,33.1
63.2,59.9,15.7,15,8.1,33.1
63.1,59.9,15.7,15,8.1,33.1
63.1,59.9,15.5,15,8,33.1
63.1,59.9,15.7,15,8.1,33.1
63.1,59.9,15.6,15,8,33.1
63.2,59.9,15.7,15,8,33.1
63.1,59.9,15.7,15,8.1,33.1
63.2,59.9,15.6,15,8,33.1
63.3,59.9,15.7,15,8.1,33.1
63.2,59.9,15.6,15,8,33.1
63.2,59.9,15.6,15,8,33.1
63.2,60,15.6,15,8.1,33.1
63.2,60,15.6,15,8.1,33.1
63.3,60,15.6,15,8,33.1
63.3,59.9,15.6,15,8,33.1
63.3,59.9,15.7,15,8,33.1
63.3,59.9,15.6,15,8.1,33.1
63.2,59.9,15.6,15,8.1,33.1
63.2,59.9,15.7,15,8.1,33.1
63.3,59.9,15.6,15,8.1,33.1
63.2,60,15.7,15,8.1,33.1
